zip,ZCTA,total,rural,distance_from_shands,median_income,perc_below_poverty,prop_black,prop_hisp
33242,33142,54939,0,296.9938749,22127,40,0.477784452,0.558874388
33142,33142,54939,0,296.9938749,22127,40,0.477784452,0.558874388
33127,33127,30174,0,297.7534955,23652,42.1,0.541790946,0.43133161
33151,33127,30174,0,297.7534955,23652,42.1,0.541790946,0.43133161
33137,33137,21069,0,297.9495193,48887,21.2,0.259006123,0.497365798
34138,34138,421,1,274.0165567,37740,62.9,0,0
33140,33140,23483,0,299.7763882,57500,10.4,0.045139037,0.39292254
33266,33166,23534,0,294.4502587,46667,15.7,0.069388969,0.70774199
33166,33166,23534,0,294.4502587,46667,15.7,0.069388969,0.70774199
33011,33010,46727,0,294.6513617,22530,34.3,0.031266719,0.961670983
33010,33010,46727,0,294.6513617,22530,34.3,0.031266719,0.961670983
33178,33178,44218,0,291.9711658,75139,10,0.028585644,0.788366728
33150,33150,28759,0,295.382861,26716,38.6,0.736117389,0.232170799
33238,33150,28759,0,295.382861,26716,38.6,0.736117389,0.232170799
33147,33147,43537,0,294.6321689,27852,32.4,0.62041482,0.39430829
33138,33138,29516,0,295.8378223,40167,27.9,0.41845101,0.267448164
33153,33138,29516,0,295.8378223,40167,27.9,0.41845101,0.267448164
33141,33141,37463,0,297.0673585,36560,20.2,0.045244641,0.680671596
33013,33013,34377,0,293.0850143,30272,26.8,0.022195072,0.961544056
33012,33012,74950,0,292.0455376,32670,22.9,0.017678452,0.959079386
34139,34139,943,1,270.8314679,21132,59.5,0.001060445,0.003181336
33167,33167,20064,0,292.5517207,36131,25.9,0.710277113,0.267942584
33154,33154,14440,0,295.7198699,60833,10.9,0.023961219,0.385803324
33016,33016,48980,0,289.749765,40843,20.2,0.030155165,0.917456105
33261,33161,54772,0,293.4734229,32623,30.1,0.648305704,0.234006427
33161,33161,54772,0,293.4734229,32623,30.1,0.648305704,0.234006427
33168,33168,28651,0,292.758562,42794,21.5,0.691319675,0.244494084
33181,33181,17881,0,293.8134625,38097,18,0.304121693,0.337061686
33124,33181,17881,0,293.8134625,38097,18,0.304121693,0.337061686
33018,33018,47315,0,288.696815,51701,14.8,0.020712248,0.953101553
33002,33014,40108,0,289.5299685,37098,23.5,0.031390246,0.883738905
33014,33014,40108,0,289.5299685,37098,23.5,0.031390246,0.883738905
34141,34141,104,1,282.2082946,-,37.9,0.25,0.048076923
78522,78520,62924,0,961.4537825,29784,39.5,0.004227322,0.941373721
78520,78520,62924,0,961.4537825,29784,39.5,0.004227322,0.941373721
78523,78520,62924,0,961.4537825,29784,39.5,0.004227322,0.941373721
33054,33054,30706,0,290.6474564,25083,38.1,0.70419462,0.293493128
78521,78521,91050,0,956.4569765,26613,41.1,0.002097748,0.957462932
34140,34140,285,1,251.4634602,24243,13.7,0,0
33162,33162,47280,0,291.3256795,38090,24.7,0.562351946,0.259771574
33280,33162,47280,0,291.3256795,38090,24.7,0.562351946,0.259771574
33164,33162,47280,0,291.3256795,38090,24.7,0.562351946,0.259771574
33160,33160,39141,0,291.7066722,47451,14.2,0.056845763,0.398124729
34145,34145,16921,0,261.4536344,73031,7.3,0.006264405,0.062171266
34146,34145,16921,0,261.4536344,73031,7.3,0.006264405,0.062171266
33017,33015,66808,0,286.9589046,50914,16.3,0.117860137,0.798227757
33015,33015,66808,0,286.9589046,50914,16.3,0.117860137,0.798227757
33169,33169,38365,0,289.5624076,38907,18.5,0.844780399,0.133324645
33269,33169,38365,0,289.5624076,38907,18.5,0.844780399,0.133324645
33055,33055,45773,0,287.7061418,39429,23.5,0.352522229,0.643348699
34137,34137,237,1,257.6476891,20897,27,0.206751055,0.270042194
33056,33056,35250,0,288.2984465,41748,22.8,0.855602837,0.154241135
33163,33180,32103,0,290.2730448,64882,12.8,0.044544124,0.356446438
33180,33180,32103,0,290.2730448,64882,12.8,0.044544124,0.356446438
33179,33179,43018,0,289.4983814,43971,16.5,0.380538379,0.340229671
78526,78526,45012,0,957.9473509,49313,25.6,0.003865636,0.903381321
33008,33009,40327,0,288.5840649,33212,21.6,0.189203263,0.318967441
33009,33009,40327,0,288.5840649,33212,21.6,0.189203263,0.318967441
33027,33027,59274,0,283.5813207,63513,6.1,0.22323447,0.493352903
33023,33023,68105,0,286.6787224,42204,17.4,0.541472726,0.254107628
33083,33023,68105,0,286.6787224,42204,17.4,0.541472726,0.254107628
33025,33025,59104,0,284.9382302,53857,11.7,0.502030319,0.333987547
33029,33029,47284,0,280.5186933,89587,3.5,0.217853819,0.477624566
33082,33028,28225,0,281.1875583,90410,3.7,0.155039858,0.461009743
33028,33028,28225,0,281.1875583,90410,3.7,0.155039858,0.461009743
33022,33020,42132,0,286.7715504,35904,23,0.278054685,0.253489034
33020,33020,42132,0,286.7715504,35904,23,0.278054685,0.253489034
33019,33019,14085,0,287.4265185,70593,8.9,0.007738729,0.160525382
33081,33021,47767,0,285.2244791,51478,13.3,0.13304164,0.293968639
33021,33021,47767,0,285.2244791,51478,13.3,0.13304164,0.293968639
33026,33026,30056,0,282.1133489,68283,5.7,0.129824328,0.37446766
33024,33024,71144,0,283.8459221,50800,14.3,0.173746205,0.453109187
33084,33024,71144,0,283.8459221,50800,14.3,0.173746205,0.453109187
78575,78575,10238,0,960.98119,50572,28.3,0.004297714,0.853291659
33004,33004,16226,0,284.748112,38047,26.4,0.337914458,0.172932331
78567,78567,562,1,969.365475,24063,22.6,0,0.975088968
33331,33331,23703,0,278.4154002,92835,4.2,0.073577184,0.414926381
33332,33332,10571,0,277.6465347,119375,5,0.069435247,0.414814114
34114,34114,13580,0,256.7924408,56051,11.1,0.049852725,0.189764359
33330,33330,13520,0,279.7870972,97240,5.9,0.07433432,0.302884615
33328,33328,28440,0,280.5396763,77654,7.8,0.037798875,0.210161744
33314,33314,22910,0,281.6225728,36955,24.4,0.127848101,0.330030554
78566,78566,17319,0,953.1187492,41536,31,0.003753104,0.863675732
78578,78578,11709,0,942.4227207,34541,31.6,0.002903749,0.722264924
78592,78592,1124,1,977.2781614,27222,36.2,0,0.986654804
34113,34113,18339,0,252.6847443,46558,17.9,0.151425923,0.341021866
78579,78579,4146,0,984.7495224,32426,47.5,0,0.999758804
33315,33315,12851,0,281.8938579,51569,18.8,0.078904365,0.279511322
33312,33312,53453,0,281.1340474,48879,20.9,0.330177913,0.233625802
33346,33316,10448,0,282.2119237,54033,17.1,0.075516845,0.127679939
33316,33316,10448,0,282.2119237,54033,17.1,0.075516845,0.127679939
33329,33324,45751,0,277.4621251,58193,10.8,0.120718673,0.262595353
33324,33324,45751,0,277.4621251,58193,10.8,0.120718673,0.262595353
33388,33324,45751,0,277.4621251,58193,10.8,0.120718673,0.262595353
33338,33324,45751,0,277.4621251,58193,10.8,0.120718673,0.262595353
33337,33324,45751,0,277.4621251,58193,10.8,0.120718673,0.262595353
78557,78557,13063,0,1000.559883,41386,30.3,0,0.987904769
78597,78597,2932,0,936.8939956,42500,22.8,0.042633015,0.26568895
33355,33325,29777,0,276.0389412,77441,8.9,0.085166404,0.404271753
33325,33325,29777,0,276.0389412,77441,8.9,0.085166404,0.404271753
33317,33317,35734,0,278.7119981,60835,14.2,0.224296189,0.275451951
33326,33326,33538,0,274.5536778,78481,8.1,0.050539686,0.451577315
33303,33301,13211,0,280.9199658,76343,10.1,0.091514647,0.125198698
33301,33301,13211,0,280.9199658,76343,10.1,0.091514647,0.125198698
33394,33301,13211,0,280.9199658,76343,10.1,0.091514647,0.125198698
33327,33327,22970,0,273.0711256,118025,8.9,0.065302569,0.492250762
78586,78586,57459,0,964.3982556,29617,38.1,0.002018831,0.930054474
78568,78586,57459,0,964.3982556,29617,38.1,0.002018831,0.930054474
34112,34112,24974,0,248.6956597,46462,12.3,0.101305358,0.151877953
33304,33304,19101,0,280.0726427,44954,21.2,0.201455421,0.172137584
33349,33304,19101,0,280.0726427,44954,21.2,0.201455421,0.172137584
33302,33304,19101,0,280.0726427,44954,21.2,0.201455421,0.172137584
34102,34102,11246,0,246.8319339,69965,11.9,0.078605726,0.07033612
34107,34102,11246,0,246.8319339,69965,11.9,0.078605726,0.07033612
34106,34102,11246,0,246.8319339,69965,11.9,0.078605726,0.07033612
33311,33311,65688,0,278.7622123,31001,33,0.846075387,0.057240287
33310,33311,65688,0,278.7622123,31001,33,0.846075387,0.057240287
33336,33311,65688,0,278.7622123,31001,33,0.846075387,0.057240287
33340,33311,65688,0,278.7622123,31001,33,0.846075387,0.057240287
33318,33322,37700,0,275.0347042,47728,10.7,0.192970822,0.260636605
33322,33322,37700,0,275.0347042,47728,10.7,0.192970822,0.260636605
78596,78596,65875,0,983.9290306,34836,32.6,0.004432638,0.892690702
78599,78596,65875,0,983.9290306,34836,32.6,0.004432638,0.892690702
33305,33305,11991,0,279.1116547,53069,14.2,0.062713702,0.114335752
33313,33313,58515,0,276.5487477,34282,28,0.805913014,0.072220798
33359,33313,58515,0,276.5487477,34282,28,0.805913014,0.072220798
34104,34104,24325,0,246.7322282,47247,17.8,0.071860226,0.246084275
78559,78559,13215,0,975.0119296,33654,29,0.003480893,0.823609535
33323,33323,19962,0,273.5111051,80288,6.2,0.143071836,0.293106903
34101,34101,0,1,270.873953,-,-,#DIV/0!,#DIV/0!
78570,78570,33437,0,979.4815105,27565,45.5,0.006669259,0.960642402
33345,33351,34709,0,273.3025665,54582,10.1,0.352300556,0.257887003
33351,33351,34709,0,273.3025665,54582,10.1,0.352300556,0.257887003
33306,33306,3540,0,278.7820411,73889,7.7,0.002259887,0.171751412
33339,33306,3540,0,278.7820411,73889,7.7,0.002259887,0.171751412
78503,78503,22329,0,999.3971214,34588,27.7,0.006941645,0.93667428
33335,33334,29063,0,277.1695311,46411,17.4,0.149433988,0.300588377
33307,33334,29063,0,277.1695311,46411,17.4,0.149433988,0.300588377
33334,33334,29063,0,277.1695311,46411,17.4,0.149433988,0.300588377
33348,33308,28581,0,277.3766027,61101,9.4,0.020153249,0.09859697
33308,33308,28581,0,277.3766027,61101,9.4,0.020153249,0.09859697
33319,33319,46740,0,274.4996007,39451,15,0.581001284,0.174219084
78577,78577,73531,0,994.9888683,34619,35.5,0.001033578,0.937060559
78516,78516,38269,0,991.6116111,32412,41.1,0.002560819,0.905484857
34116,34116,34445,0,244.9041476,41392,24.2,0.133952678,0.57535201
78537,78537,38464,0,988.0360527,26638,44.4,0.005485649,0.915089434
33309,33309,36394,0,275.8197681,46474,20.8,0.428422267,0.22591636
78552,78552,37300,0,969.5439827,41481,27.9,0.009705094,0.762627346
78551,78550,51781,0,965.4489139,34919,32.3,0.015468994,0.812344296
78550,78550,51781,0,965.4489139,34919,32.3,0.015468994,0.812344296
78553,78550,51781,0,965.4489139,34919,32.3,0.015468994,0.812344296
34103,34103,11912,0,243.4931618,74342,10.6,0.05162861,0.09998321
34105,34105,15465,0,244.0264854,73860,9.6,0.042483026,0.123698674
33320,33321,45661,0,271.611088,43938,10.4,0.189702372,0.283349029
33321,33321,45661,0,271.611088,43938,10.4,0.189702372,0.283349029
78505,78501,62843,0,997.6735791,32819,34.4,0.005028404,0.880893656
78501,78501,62843,0,997.6735791,32819,34.4,0.005028404,0.880893656
78502,78501,62843,0,997.6735791,32819,34.4,0.005028404,0.880893656
34117,34117,15408,0,246.8983129,57565,10.7,0.056788681,0.363901869
78589,78589,38950,0,993.2554972,34523,30.7,0.002772786,0.975250321
78572,78572,76020,0,1003.514386,38933,29.6,0.002880821,0.852052092
33068,33068,50288,0,272.6204898,44445,19.7,0.558463252,0.209751829
33060,33060,34365,0,274.4965239,38583,28.6,0.379252146,0.175381929
33069,33069,26659,0,273.6086981,35617,20.9,0.383997899,0.160021006
33072,33069,26659,0,273.6086981,35617,20.9,0.383997899,0.160021006
33061,33062,22120,0,275.0045769,57348,12.2,0.027893309,0.0789783
33062,33062,22120,0,275.0045769,57348,12.2,0.027893309,0.0789783
33077,33071,38308,0,269.6135963,75793,8.1,0.147306046,0.247989976
33071,33071,38308,0,269.6135963,75793,8.1,0.147306046,0.247989976
78565,78565,178,0,1016.119218,15531,34.3,0,0.466292135
34109,34109,24728,0,240.4270952,53110,7.1,0.026528632,0.134948237
78560,78560,4557,0,1012.403293,33676,30.7,0,0.978933509
33093,33063,52637,0,270.6611543,43633,12.6,0.214430914,0.23232707
33063,33063,52637,0,270.6611543,43633,12.6,0.214430914,0.23232707
34108,34108,16992,0,239.2353438,73387,7.9,0.006826742,0.124234934
78535,78535,739,0,967.8111116,19048,45.5,0,0.834912043
78583,78583,6134,1,955.0002257,33790,26.1,0.001956309,0.726116726
33066,33066,16523,0,271.5344929,43197,7.5,0.107668099,0.144707378
78593,78593,5605,0,972.4305376,22458,51.3,0,0.950044603
34119,34119,25218,0,239.7955782,75513,5.4,0.010548021,0.122452217
33074,33064,56224,0,271.9342901,41203,20.8,0.294215993,0.218323136
33064,33064,56224,0,271.9342901,41203,20.8,0.294215993,0.218323136
78504,78504,50772,0,996.3515101,63227,16.8,0.013275033,0.770168597
33065,33065,55249,0,268.0608622,48704,14.6,0.307987475,0.258466217
34120,34120,27890,0,239.8215888,63884,8.6,0.037038365,0.344173539
78574,78574,60976,0,1001.524725,29792,45.5,0.005723563,0.938549593
78573,78573,37066,0,992.9759442,33063,35.6,0.001618734,0.931932229
78539,78539,33723,0,991.6859362,54820,19.5,0.015805237,0.838804377
33075,33076,31501,0,265.8183588,114916,4.7,0.068823212,0.191930415
33076,33076,31501,0,265.8183588,114916,4.7,0.068823212,0.191930415
78576,78576,9968,0,1009.608489,25902,47,0.002808989,0.992977528
34110,34110,22094,0,236.9843806,68618,5.6,0.009595365,0.084321535
78558,78558,1231,0,983.8243315,30293,40.9,0,1
78543,78543,8574,0,981.6457708,24235,39.2,0.003615582,0.973991136
78562,78562,3643,0,977.499468,25625,28.9,0.006038979,0.987098545
78595,78595,6165,0,1015.557125,26518,36,0,0.993025142
78540,78541,43321,0,990.6959122,33691,34.4,0.009233397,0.931442026
78541,78541,43321,0,990.6959122,33691,34.4,0.009233397,0.931442026
33073,33073,31209,0,268.2317015,66935,9,0.125124163,0.264378865
33097,33073,31209,0,268.2317015,66935,9,0.125124163,0.264378865
33067,33067,25987,0,267.1923151,91446,4.5,0.11167122,0.224150537
78542,78542,67171,0,990.6959122,30545,37.6,0.014128121,0.92678388
33441,33441,26567,0,270.6524285,36792,21.9,0.310836752,0.161591448
33443,33441,26567,0,270.6524285,36792,21.9,0.310836752,0.161591448
33442,33442,29381,0,269.1048932,40646,15.6,0.066301351,0.148667506
34133,34135,39473,0,232.9878514,52826,22.5,0.010817521,0.322220252
34135,34135,39473,0,232.9878514,52826,22.5,0.010817521,0.322220252
34136,34135,39473,0,232.9878514,52826,22.5,0.010817521,0.322220252
78538,78538,11559,1,979.2194483,25563,45.5,0,0.979669522
33428,33428,39583,0,264.5703724,60929,9.8,0.075663795,0.179243615
33497,33428,39583,0,264.5703724,60929,9.8,0.075663795,0.179243615
33433,33433,43450,0,266.4882381,54803,10.5,0.043820483,0.162255466
33488,33433,43450,0,266.4882381,54803,10.5,0.043820483,0.162255466
33432,33432,19925,0,268.714505,58972,14.2,0.075834379,0.090037641
33429,33432,19925,0,268.714505,58972,14.2,0.075834379,0.090037641
33486,33486,23194,0,268.0190712,76759,9.6,0.051349487,0.142924894
33427,33486,23194,0,268.0190712,76759,9.6,0.051349487,0.142924894
34134,34134,13705,0,232.4761339,70357,5.5,0.029770157,0.020357534
78594,78594,1676,1,969.2067317,17204,50.4,0.02326969,0.97673031
78582,78582,42130,0,1020.073656,28331,36.1,0.000237361,0.954664135
78547,78582,42130,0,1020.073656,28331,36.1,0.000237361,0.954664135
33481,33431,17801,0,266.3541591,65536,9.6,0.058030448,0.135835065
33431,33431,17801,0,266.3541591,65536,9.6,0.058030448,0.135835065
33434,33434,19987,0,264.0839398,50594,9.3,0.016510732,0.127482864
33498,33498,13740,0,261.9812553,82641,5.4,0.029912664,0.112227074
33496,33496,22301,0,262.9023386,78272,9.9,0.009865028,0.105331599
33499,33487,16954,0,264.9004836,73831,7.8,0.034976997,0.112775746
33487,33487,16954,0,264.9004836,73831,7.8,0.034976997,0.112775746
78584,78584,18159,0,1037.799344,21186,46.6,0.000881106,0.967344017
78569,78569,3944,0,962.9393156,40087,26.9,0,0.836713996
33932,33931,10289,0,224.9898988,49329,8.5,0.006025853,0.022159588
33931,33931,10289,0,224.9898988,49329,8.5,0.006025853,0.022159588
34142,34142,28824,0,234.2907706,26350,42,0.188454066,0.673293089
34143,34142,28824,0,234.2907706,26350,42,0.188454066,0.673293089
78548,78548,391,1,1020.930459,14185,33.8,0,1
78549,78549,418,1,979.8680055,14036,65.3,0,1
33957,33957,6761,0,224.6131619,97788,7,0.006803727,0.012424198
33928,33928,20556,0,227.4591918,60494,6.4,0.023204904,0.084354933
33929,33928,20556,0,227.4591918,60494,6.4,0.023204904,0.084354933
33446,33446,22891,0,259.9544577,49284,7.5,0.023983225,0.09230702
33448,33446,22891,0,259.9544577,49284,7.5,0.023983225,0.09230702
33484,33484,23870,0,260.5442842,35671,11.3,0.093213238,0.079974864
33444,33444,21904,0,262.1890452,45513,26.1,0.468224982,0.115640979
33445,33445,30276,0,261.4069267,51835,12.9,0.18919276,0.130334258
33482,33445,30276,0,261.4069267,51835,12.9,0.18919276,0.130334258
33483,33483,11787,0,262.3915729,61020,11.4,0.087554085,0.052345805
33965,33965,1116,0,217.5716919,-,-,0.107526882,0.137096774
78561,78561,574,1,942.9210692,21875,63.2,0,0.949477352
78590,78590,303,1,954.2634254,26667,36,0.00990099,0.98679868
33967,33967,22793,0,217.5716919,52903,11.2,0.009959198,0.183038652
78580,78580,15474,0,966.6460169,28323,38.8,0.021584594,0.872818922
33473,33473,7149,0,210.0790699,133365,1,0.095537837,0.135543433
33908,33908,34627,0,221.1460974,54497,7.7,0.008808155,0.075836775
78585,78585,237,1,1021.972883,19583,29.1,0,0.831223629
33437,33437,37755,0,256.277352,54680,9.6,0.106899748,0.071407761
33435,33435,33592,0,258.9629736,37500,25.8,0.43084663,0.098773518
33930,33930,989,1,220.9950909,27825,35.5,0,0.807886754
33425,33436,41955,0,257.2828897,51942,12.6,0.183792158,0.141079728
33424,33436,41955,0,257.2828897,51942,12.6,0.183792158,0.141079728
33474,33436,41955,0,257.2828897,51942,12.6,0.183792158,0.141079728
33436,33436,41955,0,257.2828897,51942,12.6,0.183792158,0.141079728
33426,33426,20578,0,258.0439508,50510,8.3,0.173291865,0.141753329
33912,33912,16381,0,222.033034,62849,6.1,0.023197607,0.028630731
33956,33956,3741,1,217.8906686,45600,9,0,0.04464047
78598,78598,104,1,942.8143411,15515,30.8,0,0.067307692
33472,33472,20094,0,210.0790699,64865,4.2,0.052204638,0.064546631
33924,33924,164,1,218.7047163,67000,56.7,0.079268293,0
33919,33919,29066,0,217.7042593,51834,11,0.02384229,0.087903392
33913,33913,17789,0,220.542471,76209,5.3,0.030693125,0.126145371
33974,33974,16816,0,215.56681,40537,20,0.224072312,0.340984776
78545,78545,279,1,1044.026831,17344,43.7,0,0.94265233
33907,33907,21309,0,217.2653641,37278,22.4,0.071190577,0.24895584
33906,33907,21309,0,217.2653641,37278,22.4,0.071190577,0.24895584
33966,33966,8348,0,217.5716919,62553,6.5,0.054743651,0.147101102
33914,33914,37226,0,215.3704869,57458,8.9,0.026701768,0.139794767
33904,33904,30999,0,215.5144861,47156,12.1,0.021161973,0.136391496
33462,33462,33206,0,255.3712437,46411,17.7,0.214720231,0.254110703
33465,33462,33206,0,255.3712437,46411,17.7,0.214720231,0.254110703
33976,33976,16631,0,213.3652193,42794,21.6,0.237989297,0.420359569
33449,33449,11132,0,240.2404829,92958,9.4,0.144538268,0.163402803
33911,33901,18924,0,213.3000624,31275,25.7,0.181779751,0.148700063
33902,33901,18924,0,213.3000624,31275,25.7,0.181779751,0.148700063
33901,33901,18924,0,213.3000624,31275,25.7,0.181779751,0.148700063
33970,33936,21176,0,218.4043116,34780,17.2,0.152247828,0.310729127
33936,33936,21176,0,218.4043116,34780,17.2,0.152247828,0.310729127
33973,33973,13254,0,215.56681,30430,37.3,0.312132187,0.436019315
33467,33467,51122,0,250.6433191,63934,7.2,0.067407378,0.150717891
33454,33467,51122,0,250.6433191,63934,7.2,0.067407378,0.150717891
33464,33460,31378,0,253.6335959,38023,29.7,0.206896552,0.414239276
33460,33460,31378,0,253.6335959,38023,29.7,0.206896552,0.414239276
33463,33463,57143,0,251.8545691,52279,17.7,0.247011882,0.37588156
33466,33461,42994,0,252.4459519,33305,26,0.153998232,0.519025911
33461,33461,42994,0,252.4459519,33305,26,0.153998232,0.519025911
33991,33991,17794,0,211.5974099,51549,15.1,0.025795212,0.153366303
33971,33971,23774,0,216.1647001,47606,20.7,0.218516026,0.399427946
33990,33990,31037,0,212.1992252,48245,11.2,0.055643264,0.232593356
33915,33990,31037,0,212.1992252,48245,11.2,0.055643264,0.232593356
33910,33990,31037,0,212.1992252,48245,11.2,0.055643264,0.232593356
33916,33916,22068,0,212.1883459,28930,38.8,0.559407287,0.188644191
33972,33972,13298,0,215.56681,48245,18.1,0.164460821,0.271619792
78563,78563,172,1,988.1172645,31103,9.3,0,0.877906977
